id,country,city,latitude,longitude,altitude
"9752","Thailand","cha-am","12.8000000","99.9666672","8.0"
"9753","Thailand","pak chong","14.7041667","101.4130554","319.0"
"9754","Thailand","narathiwat","6.4244444","101.8236084","1.0"
"9755","Thailand","pran buri","12.3833333","99.9166641","3.0"
"9756","Thailand","surin","14.8833333","103.4833298","158.0"
"9757","Thailand","phetchaburi","13.1000000","99.9499969","5.0"
"9758","Thailand","chum phae","16.5333333","102.0999985","217.0"
"9759","Thailand","sadao","6.6333333","100.4333344","71.0"
"9760","Thailand","si sa ket","15.1166667","104.3333359","120.0"
"9761","Thailand","mae sot","16.7166667","98.5666656","208.0"
"9762","Thailand","phatthalung","7.6166667","100.0833359","77.0"
"9763","Thailand","warin chamrap","15.2000000","104.8833313","138.0"
"9764","Thailand","sungai kolok","6.0266667","101.9677811","54.0"
"9765","Thailand","tha yang","12.9577209","99.9055481","13.0"
"9766","Thailand","ban phaeo","13.5833333","100.1166687","2.0"
"9767","Thailand","bang bua thong","13.9166667","100.4333344","2.0"
"9768","Thailand","nong khae","14.3333333","100.8666687","8.0"
"9769","Thailand","mukdahan","16.5333333","104.7166672","154.0"
"9770","Thailand","ban na","17.0305556","99.7525024","54.0"
"9771","Thailand","ko samui","9.5342254","99.9353714","17.0"
"9772","Thailand","bang lamung","13.0470378","100.9289093","4.0"
"9773","Thailand","roi et","16.0567014","103.6530838","149.0"
"9774","Thailand","wichian buri","15.6588889","101.1125031","107.0"
"9775","Thailand","phrae","18.1500000","100.1333313","154.0"
"9776","Thailand","ban mae chan","20.1472222","99.8538895","420.0"
"9777","Thailand","sam phran","13.7166667","100.2166672","2.0"
"9778","Thailand","kantharalak","14.6500000","104.6500015","147.0"
"9779","Thailand","photharam","13.6833333","99.8499985","8.0"
"9780","Thailand","phichit","16.4333333","100.3666687","42.0"
"9781","Thailand","det udom","14.9050000","105.0772247","140.0"
"9782","Thailand","ban phai","16.0666667","102.7333298","173.0"
"9783","Thailand","amphoe tha bo","17.8450000","102.5841675","149.0"
"9784","Thailand","loei","17.4833333","101.7166672","254.0"
"9785","Thailand","samut songkhram","13.4000000","100.0000000","5.0"
"9786","Thailand","kathu","7.9166667","98.3499985","159.0"
"9787","Thailand","amnat charoen","15.8500000","104.6333313","149.0"
"9788","Thailand","nakhon phanom","17.4000000","104.7833328","140.0"
"9789","Thailand","satun","6.6166667","100.0666656","18.0"
"9790","Thailand","prachuap khiri khan","11.8209811","99.7840958","13.0"
"9791","Thailand","san kamphaeng","18.7422222","99.1224976","296.0"
"9792","Thailand","prachin buri","14.0502778","101.3702774","23.0"
"9793","Thailand","krabi","8.0666667","98.9166641","2.0"
"9794","Thailand","ban bang sao thong","13.6666667","100.8166656","2.0"
"9795","Thailand","yaring","6.8616667","101.3649979","1.0"
"9796","Thailand","amphoe na klang","17.3075000","102.1794434","254.0"
"9797","Thailand","kaeng khoi","14.5880556","101.0030594","27.0"
"9798","Thailand","betong","5.7500000","101.0833359","284.0"
"9799","Thailand","bang phae","13.7000000","99.9333344","6.0"
"9800","Togo","lome","6.1319444","1.2227778","64.0"
"9801","Togo","sokode","8.9833333","1.1333333","417.0"
"9802","Togo","kara","9.5511111","1.1861111","321.0"
"9803","Togo","kpalime","6.9000000","0.6333333","246.0"
"9804","Togo","atakpame","7.5333333","1.1333333","425.0"
"9805","Togo","bassar","9.2500000","0.7833333","463.0"
"9806","Togo","tsevie","6.4261111","1.2133332","77.0"
"9807","Togo","aneho","6.2333333","1.6000000","64.0"
"9808","Togo","sansanne-mango","10.3591667","0.4708333","143.0"
"9809","Togo","dapaong","10.8638889","0.2050000","305.0"
"9810","Togo","tchamba","9.0333333","1.4166667","320.0"
"9811","Togo","niamtougou","9.7680556","1.1052778","391.0"
"9812","Togo","bafilo","9.3500000","1.2666667","454.0"
"9813","Togo","notse","6.9500000","1.1666667","147.0"
"9814","Togo","sotouboua","8.5666667","0.9833333","374.0"
"9815","Togo","vogan","6.3333333","1.5333333","67.0"
"9816","Togo","badou","7.5833333","0.6000000","361.0"
"9817","Togo","tabligbo","6.5833333","1.5000000","76.0"
"9818","Togo","kande","9.9577778","1.0447222","309.0"
"9819","Togo","amlame","7.4666667","0.9000000","489.0"
"9820","Togo","pagouda","9.7525000","1.3277777","455.0"
"9821","Tonga","nuku`alofa","-21.1333333","-175.1999969","-9999.0"
"9822","Tonga","neiafu","-18.6500000","-173.9833374","1.0"
"9823","Tonga","havelu","-21.1500000","-175.2166595","1.0"
"9824","Tonga","vaini","-21.2000000","-175.1999969","1.0"
"9825","Tonga","pangai","-19.8000000","-174.3500061","-9999.0"
"9826","Tonga","`ohonua","-21.3333333","-174.9499969","11.0"
"9827","Tonga","hihifo","-15.9500000","-173.7500000","1.0"
"9828","Tunisia","tunis","36.8027778","10.1797218","13.0"
"9829","Tunisia","sfax","34.7405556","10.7602777","13.0"
"9830","Tunisia","sousse","35.8255556","10.6411114","25.0"
"9831","Tunisia","midoun","33.8083333","10.9938889","18.0"
"9832","Tunisia","kairouan","35.6744444","10.1016665","67.0"
"9833","Tunisia","bizerte","37.2744444","9.8738890","33.0"
"9834","Tunisia","gabes","33.8833333","10.1166668","1.0"
"9835","Tunisia","kasserine","35.1672222","8.8288889","657.0"
"9836","Tunisia","gafsa","34.4250000","8.7841663","298.0"
"9837","Tunisia","la goulette","36.8180556","10.3050003","1.0"
"9838","Tunisia","zarzis","33.5000000","11.1166668","4.0"
"9839","Tunisia","monastir","35.7833333","10.8333330","1.0"
"9840","Tunisia","la mohammedia","36.6769444","10.1555557","79.0"
"9841","Tunisia","al marsa","36.8781788","10.3246593","8.0"
"9842","Tunisia","masakin","35.7333333","10.5833330","44.0"
"9843","Tunisia","saqanis","35.7833333","10.8000002","26.0"
"9844","Tunisia","houmt souk","33.8747222","10.8591671","7.0"
"9845","Tunisia","tataouine","32.9333333","10.4499998","247.0"
"9846","Tunisia","douane","36.4447222","10.7508335","1.0"
"9847","Tunisia","beja","36.7333333","9.1833334","222.0"
"9848","Tunisia","al hammamat","36.4000000","10.6166668","-9999.0"
"9849","Tunisia","jendouba","36.5011111","8.7794447","141.0"
"9850","Tunisia","el kef","36.1822222","8.7147226","684.0"
"9851","Tunisia","hammam-lif","36.7330556","10.3361111","1.0"
"9852","Tunisia","oued lill","36.8341667","10.0422220","65.0"
"9853","Tunisia","menzel bourguiba","37.1558333","9.7936115","32.0"
"9854","Tunisia","zouila","35.5005556","11.0605555","13.0"
"9855","Tunisia","rades","36.7680556","10.2752781","4.0"
"9856","Tunisia","sidi bouzid","35.0402778","9.4936113","313.0"
"9857","Tunisia","al metlaoui","34.3333333","8.3999996","231.0"
"9858","Tunisia","jammal","35.6333333","10.7666664","24.0"
"9859","Tunisia","qasr hallal","35.6500000","10.8999996","21.0"
"9860","Tunisia","el hamma","33.9000000","9.8000002","59.0"
"9861","Tunisia","tozeur","33.9205556","8.1333332","42.0"
"9862","Tunisia","dar chabanne","36.4694444","10.7511110","19.0"
"9863","Tunisia","hammam sousse","35.8588889","10.5938892","5.0"
"9864","Tunisia","al qarmadah","34.7500000","10.7833328","-9999.0"
"9865","Tunisia","korba","36.5786111","10.8586111","1.0"
"9866","Tunisia","la sebala du mornag","36.6816667","10.2888889","26.0"
"9867","Tunisia","mateur","37.0400000","9.6663885","51.0"
"9868","Tunisia","ar rudayyif","34.3833333","8.1499996","575.0"
"9869","Tunisia","douz","33.4575000","9.0216665","64.0"
"9870","Tunisia","ksour essaf","35.4202778","10.9980555","1.0"
"9871","Tunisia","siliana","36.0833333","9.3666668","420.0"
"9872","Tunisia","manouba","36.8077778","10.1011114","32.0"
"9873","Tunisia","nefta","33.8741667","7.8797221","43.0"
"9874","Tunisia","chebba","35.2372222","11.1149998","14.0"
"9875","Tunisia","menzel jemil","37.2358333","9.9174995","50.0"
"9876","Tunisia","taklisah","36.7833333","10.6333332","103.0"
"9877","Tunisia","majaz al bab","36.6500000","9.6166668","42.0"
"9878","Tunisia","el jem","35.3000000","10.7166672","107.0"
"9879","Tunisia","akouda","35.8708333","10.5683336","13.0"
"9880","Tunisia","kebili","33.7019444","8.9736109","49.0"
"9881","Tunisia","tajerouine","35.8913889","8.5555553","688.0"
"9882","Tunisia","dawwar tinjah","37.1666667","9.7500000","66.0"
"9883","Tunisia","al wardanin","35.7166667","10.6666670","54.0"
"9884","Tunisia","el fahs","36.3669444","9.9049997","170.0"
"9885","Tunisia","beni khiar","36.4691667","10.7822218","33.0"
"9886","Tunisia","zaghouan","36.4000000","10.1499996","198.0"
"9887","Tunisia","manzil bu zalafah","36.6833333","10.5833330","43.0"
"9888","Tunisia","al `aliyah","37.1666667","10.0333328","54.0"
"9889","Tunisia","thala","35.5744444","8.6722221","969.0"
"9890","Tunisia","al baqalitah","35.6166667","11.0000000","13.0"
"9891","Tunisia","menzel abderhaman","37.2336111","9.8633337","47.0"
"9892","Tunisia","maktar","35.8605556","9.2058334","908.0"
"9893","Tunisia","sahline","35.7533333","10.7116671","15.0"
"9894","Tunisia","as sayyadah","35.6666667","10.8999996","1.0"
"9895","Tunisia","tabarka","36.9544444","8.7580557","79.0"
"9896","Tunisia","tastur","36.5500000","9.4499998","74.0"
"9897","Tunisia","bin qirdan","33.1333333","11.2166672","9.0"
"9898","Tunisia","tabursuq","36.4666667","9.2500000","350.0"
"9899","Tunisia","banbalah","35.7000000","10.8000002","30.0"
"9900","Tunisia","bu `aradah","36.3500000","9.6166668","273.0"
"9901","Tunisia","qusaybat al madyuni","35.6833333","10.8500004","6.0"
"9902","Tunisia","bani khallad","36.6500000","10.6000004","70.0"
"9903","Tunisia","as sars","36.0833333","9.0166664","487.0"
"9904","Tunisia","qa`fur","36.3333333","9.3166666","286.0"
"9905","Tunisia","bu `urqub","36.5333333","10.5500002","77.0"
"9906","Tunisia","rafraf","37.1833333","10.1833334","246.0"
"9907","Tunisia","skhira","34.2833333","10.1000004","-9999.0"
"9908","Tunisia","sidi bou ali","35.9566667","10.4730558","8.0"
"9909","Tunisia","manzil kamil","35.6333333","10.6666670","48.0"
"9910","Tunisia","bani hassan","35.5666667","10.8166666","58.0"
"9911","Tunisia","degache","33.9858333","8.2202778","74.0"
"9912","Tunisia","as sanad","34.4666667","9.2666664","642.0"
"9913","Tunisia","haffouz","35.6350000","9.6769447","278.0"
"9914","Tunisia","al karib","36.3333333","9.1333332","507.0"
"9915","Tunisia","jabinyanah","35.0333333","10.9166670","31.0"
"9916","Tunisia","el golaa","33.4833333","9.0036116","51.0"
"9917","Tunisia","sbikha","35.9338889","10.0208330","83.0"
"9918","Tunisia","sidi `ulwan","35.3833333","10.9333334","52.0"
"9919","Tunisia","el maamoura","36.4672222","10.8058329","20.0"
"9920","Tunisia","harqalah","36.0333333","10.5000000","1.0"
"9921","Tunisia","ar riqab","34.8666667","9.7833328","201.0"
"9922","Tunisia","zawiyat al jadidi","36.6500000","10.5833330","44.0"
"9923","Tunisia","sakiet sidi youssef","36.2247222","8.3561115","822.0"
"9924","Tunisia","mellouleche","35.1666667","11.0363894","6.0"
"9925","Tunisia","shurban","35.2833333","10.3833332","98.0"
"9926","Tunisia","sbiba","35.5455556","9.0802774","643.0"
"9927","Tunisia","jemna","33.5777778","9.0147219","37.0"
"9928","Turkey","istanbul","41.0138430","28.9496613","28.0"
"9929","Turkey","ankara","39.9272222","32.8644447","889.0"
"9930","Turkey","izmir","38.4072222","27.1502781","132.0"
"9931","Turkey","bursa","40.1916667","29.0611115","155.0"
"9932","Turkey","adana","37.0016667","35.3288879","27.0"
"9933","Turkey","gaziantep","37.0594444","37.3824997","859.0"
"9934","Turkey","konya","37.8655556","32.4824982","1031.0"
"9935","Turkey","antalya","36.9125000","30.6897221","115.0"
"9936","Turkey","eskisehir ili","39.6666667","31.1666660","766.0"
"9937","Turkey","diyarbakir","37.9188889","40.2105560","676.0"
"9938","Turkey","kayseri","38.7322222","35.4852791","1055.0"
"9939","Turkey","mercin","36.7952647","34.6179199","6.0"
"9940","Turkey","eskisehir","39.7766667","30.5205555","799.0"
"9941","Turkey","sanliurfa","37.1511111","38.7927780","484.0"
"9942","Turkey","malatya","38.3533333","38.3119431","954.0"
"9943","Turkey","erzurum","39.9086111","41.2769432","1913.0"
"9944","Turkey","samsun","41.2866667","36.3300018","14.0"
"9945","Turkey","kahramanmaras","37.5875000","36.9316673","561.0"
"9946","Turkey","van","38.4941667","43.3800011","1720.0"
"9947","Turkey","denizli","37.7741667","29.0874996","403.0"
"9948","Turkey","batman","37.8827778","41.1205559","603.0"
"9949","Turkey","batikent","39.9683333","32.7308350","866.0"
"9950","Turkey","elazig","38.6752778","39.2205544","1088.0"
"9951","Turkey","sakarya","40.7805556","30.4033337","48.0"
"9952","Turkey","gebze","40.7977778","29.4305553","162.0"
"9953","Turkey","sivas","39.7483333","37.0161095","1276.0"
"9954","Turkey","tarsus","36.9177778","34.8916664","38.0"
"9955","Turkey","trabzon","41.0050000","39.7269440","1.0"
"9956","Turkey","manisa","38.6130556","27.4261112","81.0"
"9957","Turkey","balikesir","39.6491667","27.8861103","118.0"
"9958","Turkey","adiyaman","37.7591667","38.2783318","685.0"
"9959","Turkey","esenyurt","41.0333333","28.6752777","111.0"
"9960","Turkey","kirikkale","39.8452778","33.5063896","740.0"
"9961","Turkey","osmaniye","37.0741667","36.2477760","125.0"
"9962","Turkey","corlu","41.1591667","27.7999992","161.0"
"9963","Turkey","kocaeli","40.7669444","29.9169445","95.0"
"9964","Turkey","kutahya","39.4241667","29.9833336","947.0"
"9965","Turkey","corum","40.5488889","34.9533348","821.0"
"9966","Turkey","siverek","37.7500000","39.3166656","767.0"
"9967","Turkey","isparta","37.7644444","30.5522213","1084.0"
"9968","Turkey","aydin","37.8444444","27.8458328","78.0"
"9969","Turkey","iskenderun","36.5816667","36.1650009","2.0"
"9970","Turkey","antioch","36.1988889","36.1605568","68.0"
"9971","Turkey","viransehir","37.2352778","39.7630539","578.0"
"9972","Turkey","usak","38.6800000","29.4080563","914.0"
"9973","Turkey","aksaray","38.3741667","34.0288887","961.0"
"9974","Turkey","kiziltepe","37.1933333","40.5849991","472.0"
"9975","Turkey","afyonkarahisar","38.7566667","30.5433331","1017.0"
"9976","Turkey","inegol","40.0780556","29.5133324","292.0"
"9977","Turkey","tokat","40.3138889","36.5544434","705.0"
"9978","Turkey","edirne","41.6771911","26.5559731","50.0"
"9979","Turkey","tekirdag","40.9805556","27.5149994","2.0"
"9980","Turkey","karaman","37.1811111","33.2150002","1020.0"
"9981","Turkey","nazilli","37.9125000","28.3205547","94.0"
"9982","Turkey","ordu","40.9847222","37.8788872","1.0"
"9983","Turkey","siirt","37.9272222","41.9452782","866.0"
"9984","Turkey","erzincan","39.7522222","39.4927788","1202.0"
"9985","Turkey","alanya","36.5525000","32.0024986","10.0"
"9986","Turkey","turhal","40.3875000","36.0811119","543.0"
"9987","Turkey","bandirma","40.3522222","27.9766674","72.0"
"9988","Turkey","turgutlu","38.5008333","27.7058334","56.0"
"9989","Turkey","zonguldak","41.4555556","31.7897224","56.0"
"9990","Turkey","giresun","40.9166667","38.4000015","-9999.0"
"9991","Turkey","karabuk","41.1963889","32.6255569","355.0"
"9992","Turkey","bolu","40.7358333","31.6061115","760.0"
"9993","Turkey","ceyhan","37.0247222","35.8175011","25.0"
"9994","Turkey","manavgat","36.7866667","31.4430561","3.0"
"9995","Turkey","kirsehir","39.1458333","34.1638870","1014.0"
"9996","Turkey","polatli","39.5841667","32.1472206","900.0"
"9997","Turkey","bafra","41.5677778","35.9069443","10.0"
"9998","Turkey","rize","41.0208333","40.5219460","53.0"
"9999","Turkey","eregli","37.5133343","34.0467186","1043.0"
"10000","Turkey","agri","39.7194444","43.0513878","1635.0"
"10001","Turkey","ercis","39.0238889","43.3616676","1670.0"
"10002","Turkey","nigde","37.9691667","34.6824989","1269.0"
"10003","Turkey","luleburgaz","41.4066667","27.3552780","76.0"
"10004","Turkey","korfez","40.7766667","29.7297230","-9999.0"
"10005","Turkey","nusaybin","37.0700000","41.2172203","483.0"
"10006","Turkey","salihli","38.4833333","28.1383324","99.0"
"10007","Turkey","eregli","41.2894444","31.4180565","49.0"
"10008","Turkey","kozan","37.4505556","35.8163872","117.0"
"10009","Turkey","yozgat","39.8200000","34.8044434","1297.0"
"10010","Turkey","canakkale","40.1455556","26.4063892","18.0"
"10011","Turkey","patnos","39.2347222","42.8675003","1667.0"
"10012","Turkey","akhisar","38.9219444","27.8374996","111.0"
"10013","Turkey","amasya","40.6533333","35.8330574","409.0"
"10014","Turkey","mus","38.7486111","41.4969444","1315.0"
"10015","Turkey","nizip","37.0097222","37.7941666","530.0"
"10016","Turkey","kilis","36.7161111","37.1150017","644.0"
"10017","Turkey","fatsa","41.0277778","37.5013885","1.0"
"10018","Turkey","cizre","37.3272222","42.1902771","356.0"
"10019","Turkey","bingol","38.8847222","40.4963875","1117.0"
"10020","Turkey","elbistan","38.2019444","37.1927795","1141.0"
"10021","Turkey","hakkari","37.5744444","43.7408333","1639.0"
"10022","Turkey","unye","41.1313889","37.2825012","1.0"
"10023","Turkey","kars","40.6080556","43.0974998","1746.0"
"10024","Turkey","midyat","37.4261111","41.3375015","909.0"
"10025","Turkey","nevsehir","38.6250000","34.7122231","1225.0"
"10026","Turkey","silifke","36.3777778","33.9344444","33.0"
"10027","Turkey","silopi","37.2497222","42.4694443","475.0"
"10028","Tuvalu","funafuti","-8.5166667","179.2166595","-9999.0"
"10029","Tuvalu","lolua","-5.6666667","176.1333313","-9999.0"
"10030","Tuvalu","asau","-7.5000000","178.6666718","-9999.0"
"10031","Tuvalu","tanrake","-7.2500000","177.1499939","-9999.0"
"10032","Tuvalu","tonga","-6.2833333","176.3166656","-9999.0"
"10033","Uganda","kampala","0.3155556","32.5655556","1206.0"
"10034","Uganda","gulu","2.7666667","32.3055573","1104.0"
"10035","Uganda","lira","2.2350000","32.9097214","1063.0"
"10036","Uganda","jinja","0.4244444","33.2041664","1192.0"
"10037","Uganda","bwizibwera","-0.5916667","30.6286106","1442.0"
"10038","Uganda","mbale","1.0644444","34.1794434","1161.0"
"10039","Uganda","mukono","0.3533333","32.7552795","1246.0"
"10040","Uganda","kasese","0.2300000","29.9883327","1780.0"
"10041","Uganda","masaka","-0.3127778","31.7130547","1329.0"
"10042","Uganda","entebbe","0.0644444","32.4469452","1133.0"
"10043","Uganda","njeru","0.4186111","33.1730537","1267.0"
"10044","Uganda","kitgum","3.2783333","32.8866653","929.0"
"10045","Uganda","arua","3.0191667","30.9308338","1157.0"
"10046","Uganda","iganga","0.6091667","33.4686127","1082.0"
"10047","Uganda","fort portal","0.6938889","30.2663898","1535.0"
"10048","Uganda","mityana","0.4175000","32.0227776","1209.0"
"10049","Uganda","hoima","1.4355556","31.3436108","1139.0"
"10050","Uganda","lugazi","0.3772222","32.9197235","1204.0"
"10051","Uganda","masindi","1.6744444","31.7150002","1227.0"
"10052","Uganda","pallisa","1.1450000","33.7094460","1043.0"
"10053","Uganda","nebbi","2.4758333","31.1025009","1002.0"
"10054","Uganda","paidha","2.4166667","30.9833336","1438.0"
"10055","Uganda","luwero","0.8491667","32.4730568","1086.0"
"10056","Uganda","wobulenzi","0.7283333","32.5122223","1107.0"
"10057","Uganda","namasuba","0.6894444","32.4213905","1207.0"
"10058","Uganda","kayunga","0.7025000","32.8886108","1063.0"
"10059","Uganda","wakiso","0.4044444","32.4594460","1218.0"
"10060","Uganda","mubende","0.5891667","31.3600006","1324.0"
"10061","Uganda","kireka","0.3475000","32.6491661","1155.0"
"10062","Uganda","kamwenge","0.2111111","30.4208336","1227.0"
"10063","Uganda","bundibugyo","0.7413889","30.0416660","778.0"
"10064","Uganda","ntungamo","-0.8833333","29.6499996","1179.0"
"10065","Uganda","busembatia","0.7697222","33.6130562","1122.0"
"10066","Uganda","buwenge","0.6422222","33.1744461","1136.0"
"10067","Uganda","kiboga","0.9161111","31.7741661","1159.0"
"10068","Uganda","kamuli","0.9472222","33.1197205","1127.0"
"10069","Uganda","apac","1.9755556","32.5386124","1038.0"
"10070","Uganda","bugembe","0.4797222","33.2344437","1329.0"
"10071","Uganda","mayuge","0.4597222","33.4802780","1158.0"
"10072","Uganda","bweyogerere","0.3558333","32.6672211","1179.0"
"10073","Uganda","pader palwo","2.8005556","33.1349983","1016.0"
"10074","Uganda","mpigi","0.2250000","32.3136101","1217.0"
"10075","Uganda","kyotera","-0.6155556","31.5174999","1218.0"
"10076","Uganda","lyantonde","-0.4030556","31.1572227","1336.0"
"10077","Uganda","kilembe","0.2000000","30.0000000","1559.0"
"10078","Uganda","masindi port","1.6858333","32.0830574","1041.0"
"10079","Uganda","byakabanda","-0.7425000","31.4063892","1380.0"
"10080","Uganda","kajansi","0.2080556","32.5222206","1217.0"
"10081","Uganda","nakasongola","1.3088889","32.4563904","1130.0"
"10082","Uganda","kigorobya","1.6200000","31.3108330","1101.0"
"10083","Uganda","kibale","0.8000000","31.0666676","1413.0"
"10084","Uganda","margherita","0.4186111","29.8911114","4302.0"
"10085","Uganda","sembabule","-0.0772222","31.4566669","1229.0"
"10086","Uganda","kagadi","0.9605556","30.7966671","1170.0"
"10087","Uganda","amudat","1.9500000","34.9500008","1224.0"
"10088","Uganda","muhororo","0.9380556","30.7594452","1232.0"
"10089","Ukraine","kiev","50.4333333","30.5166664","169.0"
"10090","Ukraine","kharkiv","50.0000000","36.2500000","114.0"
"10091","Ukraine","odesa","46.4774726","30.7326221","47.0"
"10092","Ukraine","zaporizhzhya","47.8166667","35.1833344","97.0"
"10093","Ukraine","kryvyy rih","47.9166667","33.3499985","81.0"
"10094","Ukraine","mykolayiv","46.9666667","32.0000000","46.0"
"10095","Ukraine","makiyivka","48.0333333","37.9666672","156.0"
"10096","Ukraine","vinnytsya","49.2333333","28.4833336","245.0"
"10097","Ukraine","kherson","46.6333333","32.5999985","17.0"
"10098","Ukraine","poltava","49.5833333","34.5666656","78.0"
"10099","Ukraine","chernihiv","51.5000000","31.2999992","107.0"
"10100","Ukraine","cherkasy","49.4333333","32.0666656","95.0"
"10101","Ukraine","sumy","50.9197222","34.7819443","156.0"
"10102","Ukraine","zhytomyr","50.2500000","28.6666660","222.0"
"10103","Ukraine","horlivka","48.3000000","38.0499992","236.0"
"10104","Ukraine","rivne","50.6166667","26.2500000","205.0"
"10105","Ukraine","kirovohrad","48.5041667","32.2630539","119.0"
"10106","Ukraine","chernivtsi","48.3000000","25.9333324","216.0"
"10107","Ukraine","kremenchuk","49.0666667","33.4166679","70.0"
"10108","Ukraine","bila tserkva","49.7833333","30.1166668","149.0"
"10109","Ukraine","kerch","45.3583333","36.4758339","1.0"
"10110","Ukraine",,"48.8666667","37.6166649","55.0"
"10111","Ukraine","uzhhorod","48.6166667","22.2999992","118.0"
"10112","Ukraine","pavlohrad","48.5166667","35.8666649","62.0"
"10113","Ukraine","lisichansk","48.9191667","38.4158325","167.0"
"10114","Ukraine","yevpatoriya","45.1972222","33.3558350","7.0"
"10115","Ukraine","yenakiyeve","48.2322222","38.2161102","184.0"
"10116","Ukraine","oleksandriya","48.6697222","33.1205559","113.0"
"10117","Ukraine",,"48.6666667","26.5666676","189.0"
"10118","Ukraine","konotop","51.2333333","33.2000008","150.0"
"10119","Ukraine","kostyantynivka","48.5333333","37.7166672","124.0"
"10120","Ukraine","krasnyy luch","48.1330556","38.9324989","234.0"
"10121","Ukraine","brovary","50.5000000","30.7666664","107.0"
"10122","Ukraine","berdychiv","49.9000000","28.5833340","242.0"
"10123","Ukraine","shostka","51.8666667","33.4833336","172.0"
"10124","Ukraine","stakhanov","48.5633333","38.6508331","178.0"
"10125","Ukraine","chervonograd","50.3833333","24.2333336","165.0"
"10126","Ukraine","izmayil","45.3500000","28.8333340","32.0"
"10127","Ukraine","mukacheve","48.4500000","22.7166672","123.0"
"10128","Ukraine","yalta","44.5000000","34.1666679","14.0"
"10129","Ukraine","drogobych","49.3500000","23.5000000","296.0"
"10130","Ukraine","nizhyn","51.0500000","31.8833332","118.0"
"10131","Ukraine","feodosiya","45.0333333","35.3833351","1.0"
"10132","Ukraine","shakhtersk","48.0469444","38.4686127","277.0"
"10133","Ukraine","torez","48.0383333","38.5877762","258.0"
"10134","Ukraine","kalush","49.0166667","24.3666668","283.0"
"10135","Ukraine","smila","49.2333333","31.8833332","62.0"
"10136","Ukraine","khartsyzsk","48.0352778","38.1549988","250.0"
"10137","Ukraine","rubizhne","49.0158333","38.3669434","88.0"
"10138","Ukraine","pryluky","50.6000000","32.4000015","115.0"
"10139","Ukraine","druzhkovka","48.6166667","37.5499992","82.0"
"10140","Ukraine","lozova","48.8833333","36.3833351","155.0"
"10141","Ukraine","kolomyya","48.5305556","25.0402775","279.0"
"10142","Ukraine","antratsit","48.1191667","39.0900002","250.0"
"10143","Ukraine","stryy","49.2500000","23.8500004","292.0"
"10144","Ukraine","energodar","47.5000000","34.4666672","21.0"
"10145","Ukraine","snizhne","48.0169444","38.7658348","281.0"
"10146","Ukraine","izyum","49.2127778","37.2569427","81.0"
"10147","Ukraine","lubny","50.0166667","33.0000000","166.0"
"10148","Ukraine","bryanka","48.5069444","38.6616669","201.0"
"10149","Ukraine","komsomolsk","49.0097264","33.6454582","77.0"
"10150","Ukraine","zhovti vody","48.3436111","33.5077782","173.0"
"10151","Ukraine","fastiv","50.0833333","29.9166660","217.0"
"10152","Ukraine","nova kakhovka","46.7508333","33.3802795","19.0"
"10153","Ukraine","okhtyrka","50.3086111","34.8941650","125.0"
"10154","Ukraine","krasnodon","48.2950000","39.7400017","130.0"
"10155","Ukraine","romny","50.7500000","33.4666672","157.0"
"10156","Ukraine","shepetivka","50.1833333","27.0666676","242.0"
"10157","Ukraine","bucha","50.5666667","30.2166672","105.0"
"10158","Uruguay","montevideo","-34.8580556","-56.1708336","78.0"
"10159","Uruguay","salto","-31.3833333","-57.9666672","47.0"
"10160","Uruguay","paysandu","-32.3213889","-58.0755539","50.0"
"10161","Uruguay","las piedras","-34.7263889","-56.2200012","81.0"
"10162","Uruguay","rivera","-30.9000000","-55.5166664","204.0"
"10163","Uruguay","maldonado","-34.9000000","-54.9500008","21.0"
"10164","Uruguay","tacuarembo","-31.7333333","-55.9833336","140.0"
"10165","Uruguay","melo","-32.3666667","-54.1833344","81.0"
"10166","Uruguay","mercedes","-33.2558333","-58.0191650","41.0"
"10167","Uruguay","artigas","-30.4000000","-56.4666672","151.0"
"10168","Uruguay","minas","-34.3700000","-55.2249985","148.0"
"10169","Uruguay","san jose de mayo","-34.3375000","-56.7136116","53.0"
"10170","Uruguay","durazno","-33.4130556","-56.5005569","91.0"
"10171","Uruguay","florida","-34.0955556","-56.2141685","74.0"
"10172","Uruguay","treinta y tres","-33.2333333","-54.3833351","63.0"
"10173","Uruguay","rocha","-34.4833333","-54.3333321","8.0"
"10174","Uruguay","san carlos","-34.8000000","-54.9166679","2.0"
"10175","Uruguay","pando","-34.7166667","-55.9500008","11.0"
"10176","Uruguay","fray bentos","-33.1325000","-58.2955551","43.0"
"10177","Uruguay","colonia del sacramento","-34.4666667","-57.8499985","28.0"
"10178","Uruguay","trinidad","-33.5388889","-56.8886108","134.0"
"10179","Uruguay","la paz","-34.7616667","-56.2236099","50.0"
"10180","Uruguay","canelones","-34.5227778","-56.2777786","29.0"
"10181","Uruguay","delta del tigre","-34.7633333","-56.3852768","19.0"
"10182","Uruguay","carmelo","-33.9891667","-58.2855568","19.0"
"10183","Uruguay","santa lucia","-34.4533333","-56.3905563","35.0"
"10184","Uruguay","progreso","-34.6650000","-56.2194443","53.0"
"10185","Uruguay","young","-32.6833333","-57.6333351","63.0"
"10186","Uruguay","dolores","-33.5441667","-58.1972237","30.0"
"10187","Uruguay","paso de carrasco","-34.8602778","-56.0522232","20.0"
